organ,protein_seqid,kadrc_mean,kadrc_std
Conventional,6280-11,3.487765768,0.194602558
Conventional,6281-51,3.117915087,0.180307693
Conventional,6283-60,3.628762395,0.134836674
Conventional,6284-7,3.51736918,0.187252403
Conventional,6285-71,3.606559676,0.19492801
Conventional,6289-78,2.733163744,0.097869546
Conventional,6290-3,2.926235218,0.086775767
Conventional,6291-55,3.215590145,0.16729463
Conventional,6294-11,3.267771491,0.204679725
Conventional,6296-36,2.705298075,0.15032464
Conventional,6304-8,3.664935358,0.065266529
Conventional,6315-58,2.843016471,0.120996349
Conventional,6321-65,3.025931135,0.133295615
Conventional,6324-11,3.442544965,0.123579183
Conventional,6326-20,2.856790394,0.107044408
Conventional,6334-9,3.023687124,0.173572579
Conventional,6350-43,2.747027956,0.139714835
Conventional,6351-55,2.798897145,0.07990867
Conventional,6352-8,2.448589366,0.173991054
Conventional,6354-13,2.965792403,0.075915075
Conventional,6357-83,2.791245639,0.097873238
Conventional,6359-50,2.966921013,0.1757776
Conventional,6360-7,2.84349712,0.103564427
Conventional,6361-49,2.685725748,0.131534969
Conventional,6362-6,3.257099896,0.162771364
Conventional,6364-7,3.525173028,0.453358986
Conventional,6367-66,4.060490646,0.120028359
Conventional,6368-9,3.238746608,0.221784017
Conventional,6369-82,3.034109727,0.073924211
Conventional,6371-50,2.79397006,0.11276074
Conventional,6372-7,3.92948541,0.159321667
Conventional,6373-54,3.285264952,0.164937028
Conventional,6375-75,3.4122522,0.097461503
Conventional,6377-54,2.842859267,0.132006603
Conventional,6378-2,3.68692258,0.15309478
Conventional,6379-62,3.050345033,0.115627284
Conventional,6380-23,4.612976836,0.400021125
Conventional,6382-17,3.408569442,0.095149486
Conventional,6383-90,3.941413604,0.119111709
Conventional,6384-19,2.425907731,0.142466643
Conventional,6385-63,2.713681292,0.075949642
Conventional,6388-21,2.787292771,0.109809011
Conventional,6390-18,4.133541778,0.0643019
Conventional,6391-52,3.375951355,0.307140244
Conventional,6392-7,4.066608911,0.129763507
Conventional,6393-63,3.112055664,0.098665546
Conventional,6395-58,2.71870194,0.098951473
Conventional,6398-12,2.68234968,0.165887908
Conventional,6399-52,2.403040799,0.084384818
Conventional,6400-33,2.980859812,0.211704462
Conventional,6402-8,3.521706082,0.848672623
Conventional,6404-20,3.037885166,0.097289756
Conventional,6405-74,3.143386328,0.131112369
Conventional,6406-3,3.447965407,0.102717857
Conventional,6407-63,2.221170421,0.067225047
Conventional,6408-2,4.036916952,0.117309673
Conventional,6409-57,2.991572477,0.157638014
Conventional,6410-26,2.407458376,0.13682827
Conventional,6411-58,2.956935202,0.125686511
Conventional,6413-79,2.536614587,0.13364013
Conventional,6414-8,3.915331121,0.074789919
Conventional,6415-90,4.326315177,0.085054496
Conventional,6416-8,1.793631141,0.164602178
Conventional,6421-52,2.840421541,0.140601276
Conventional,6424-2,3.059234861,0.170563238
Conventional,6425-87,3.869568215,0.141074143
Conventional,6430-36,2.430419337,0.149159452
Conventional,6431-68,3.24555588,0.106697731
Conventional,6433-57,3.173633939,0.081055646
Conventional,6434-18,2.694144511,0.156158037
Conventional,6440-31,3.358655764,0.114004408
Conventional,6441-62,3.098986384,0.086520631
Conventional,6442-6,3.601544081,0.069750194
Conventional,6444-15,2.919433161,0.142014136
Conventional,6447-73,2.829271428,0.084998014
Conventional,6448-36,2.976887464,0.100449111
Conventional,6450-8,2.499218633,0.111702219
Conventional,6451-64,4.067072827,0.111183974
Conventional,6453-70,2.709863902,0.075655602
Conventional,6454-38,3.05074891,0.085335184
Conventional,6455-52,2.558834599,0.101846347
Conventional,6456-17,2.866164403,0.075051791
Conventional,6457-50,3.128478502,0.380114974
Conventional,6461-54,3.834618256,0.249089083
Conventional,6462-12,3.534037736,0.138534234
Conventional,6463-59,3.229707161,0.094164846
Conventional,6464-40,3.172040012,0.079816954
Conventional,6467-65,3.188599158,0.202671755
Conventional,6468-37,2.967546039,0.084268411
Conventional,6469-62,2.742865092,0.106013859
Conventional,6470-19,4.693863155,0.06737101
Conventional,6471-53,4.22102985,0.422533415
Conventional,6472-40,3.637786998,0.182695311
Conventional,6473-55,2.89142348,0.093554537
Conventional,6478-2,3.471763466,0.114583815
Conventional,6480-1,2.742687515,0.140734422
Conventional,6485-59,3.151958334,0.246961238
Conventional,6491-59,2.951943731,0.104937952
Conventional,6493-9,2.822859683,0.118650068
Conventional,6494-60,2.607597587,0.108075583
Conventional,6495-14,2.7313148,0.068600343
Conventional,6496-60,2.799998381,0.159414174
Conventional,6497-10,3.10776383,0.091019557
Conventional,6504-65,2.472352168,0.123716798
Conventional,6506-54,3.116487013,0.140460088
Conventional,6507-16,3.201728182,0.115532755
Conventional,6508-68,2.954970571,0.06230895
Conventional,6510-56,3.383856787,0.08883836
Conventional,6511-17,2.962228325,0.076563134
Conventional,6517-14,3.107291591,0.099403347
Conventional,6518-85,2.887694898,0.17625724
Conventional,6520-87,3.737391089,0.138403613
Conventional,6521-35,3.143960386,0.116300898
Conventional,6525-17,3.573899999,0.178493938
Conventional,6526-77,2.856656818,0.117623172
Conventional,6527-1,3.307772482,0.101791229
Conventional,6528-95,2.997564126,0.085922354
Conventional,6530-63,2.459568749,0.100198803
Conventional,6531-29,2.584396853,0.091552365
Conventional,6533-20,2.313633065,0.140689398
Conventional,6536-54,3.441395021,0.059512543
Conventional,6538-90,2.73252517,0.088392163
Conventional,6543-182,3.089834512,0.124091185
Conventional,6544-33,3.287818231,0.149677594
Conventional,6545-58,3.03130791,0.074185644
Conventional,6547-83,2.585479805,0.090615142
Conventional,6549-60,2.559035368,0.139374924
Conventional,6550-4,3.040931066,0.139587689
Conventional,6551-94,3.527409456,0.266979512
Conventional,6553-68,2.61208602,0.122068768
Conventional,6556-5,3.031758768,0.120143129
Conventional,6557-50,3.108816515,0.148568078
Conventional,6558-5,3.118950204,0.074194173
Conventional,6561-77,3.227124264,0.106266775
Conventional,6563-78,3.32316831,0.101107695
Conventional,6570-1,3.087693286,0.099634557
Conventional,6571-75,2.923503997,0.100681447
Conventional,6572-10,2.806998578,0.091644847
Conventional,6574-11,3.843578491,0.188201282
Conventional,6576-1,3.221087437,0.118018359
Conventional,6577-64,2.864025232,0.09129224
Conventional,6578-29,3.203348007,0.110521021
Conventional,6580-29,4.050684748,0.584751038
Conventional,6584-1,2.253883806,0.140759663
Conventional,6586-19,3.709816658,0.127240249
Conventional,6593-5,2.741996551,0.093737072
Conventional,6594-64,2.876704553,0.094950082
Conventional,6597-24,3.231158237,0.125140619
Conventional,6599-5,2.82837624,0.091104129
Conventional,6600-70,2.653487251,0.149506096
Conventional,6603-18,3.217952378,0.116436393
Conventional,6604-59,3.177442653,0.076072189
Conventional,6605-17,4.444466758,0.119021084
Conventional,6606-61,3.59475492,0.3814503
Conventional,6609-22,3.266627501,0.173482368
Conventional,6612-90,3.05628634,0.131452318
Conventional,6617-12,3.260000108,0.085930545
Conventional,6620-82,3.83761393,0.117221746
Conventional,6621-10,3.225782082,0.091456102
Conventional,6622-90,2.813882008,0.077041098
Conventional,6624-94,2.851994148,0.054785546
Conventional,6625-31,2.643069482,0.145955
Conventional,6626-81,3.300642478,0.083511014
Conventional,6627-25,3.568291355,0.177322342
Conventional,6629-3,3.781175644,0.118056938
Conventional,6631-17,2.997493262,0.078125707
Conventional,6633-43,3.316662168,0.156391077
Conventional,6641-60,2.946151281,0.147566293
Conventional,6647-55,3.550779722,0.088685515
Conventional,6649-51,2.648480427,0.140409722
Conventional,6651-74,4.407038139,0.108645709
Conventional,6653-58,2.82108359,0.106274826
Conventional,6706-18,2.34382988,0.200971008
Conventional,6713-4,3.487816229,0.174411426
Conventional,6715-63,2.492401471,0.116920775
Conventional,6895-1,3.2930134,0.131049243
Conventional,6896-3,3.592141093,0.382308238
Conventional,6897-38,2.651250099,0.115332282
Conventional,6899-37,3.065336885,0.167655964
Conventional,6900-30,3.124566487,0.214873865
Conventional,6904-14,2.804075924,0.105156874
Conventional,6907-17,2.723023334,0.106029797
Conventional,6909-40,3.025770515,0.067620049
Conventional,6911-103,2.13544879,0.139306012
Conventional,6912-6,2.430682967,0.14255223
Conventional,6913-189,2.49938091,0.144171102
Conventional,6917-49,2.555772553,0.144282849
Conventional,6918-183,3.032714532,0.141476823
Conventional,6919-3,3.141136281,0.081322802
Conventional,6920-1,3.010193223,0.098652712
Conventional,6921-24,2.906089961,0.090747853
Conventional,6923-1,2.963014167,0.147588017
Conventional,6925-26,2.802554098,0.206010634
Conventional,6927-7,3.522542419,0.058184286
Conventional,6929-10,2.422666374,0.192771775
Conventional,6930-95,2.838336638,0.087182368
Conventional,6932-42,3.303542946,0.072039263
Conventional,6933-20,2.930534598,0.07500448
Conventional,6936-7,2.957340782,0.111116091
Conventional,6937-251,2.471940217,0.133469019
Conventional,6938-21,2.970269037,0.0937657
Conventional,6940-18,3.060398969,0.105234835
Conventional,6941-11,3.308358104,0.144195016
Conventional,6947-4,3.837405734,0.11303091
Conventional,6948-82,2.830933143,0.222114757
Conventional,6951-26,2.986546785,0.059344529
Conventional,6955-68,3.141992117,0.122215171
Conventional,6962-5,3.11495868,0.112978931
Conventional,6965-19,3.012075874,0.088224427
Conventional,6966-144,2.696403129,0.073260468
Conventional,6969-14,2.509977391,0.082242124
Conventional,6974-6,2.533807737,0.126513166
Conventional,6975-52,2.780870871,0.101008489
Conventional,6984-6,3.274604434,0.099865199
Conventional,6986-17,2.895050495,0.097187125
Conventional,6990-44,3.121930332,0.13703015
Conventional,6991-24,3.417881316,0.105842802
Conventional,6992-67,3.028775608,0.107673014
Conventional,6994-19,3.498369909,0.094884419
Conventional,6997-32,3.241874166,0.12171544
Conventional,6998-106,3.381500907,0.080428359
Conventional,7003-4,2.689918342,0.133260893
Conventional,7006-4,2.267987149,0.123449678
Conventional,7007-24,2.473390066,0.099361488
Conventional,7009-8,3.01356369,0.087130642
Conventional,7015-8,4.082290349,0.174866023
Conventional,7016-12,2.848660436,0.103175533
Conventional,7018-10,2.76319347,0.091912102
Conventional,7019-13,3.262829631,0.122348975
Conventional,7020-13,2.324062521,0.143315298
Conventional,7038-45,3.00912088,0.234335639
Conventional,7045-4,2.688113122,0.158479829
Conventional,7046-6,2.951931128,0.108753767
Conventional,7048-4,2.757876981,0.101790024
Conventional,7049-2,3.319521486,0.132905634
Conventional,7050-5,2.736622765,0.069349136
Conventional,7054-87,3.379441144,0.06967219
Conventional,7059-14,3.375733474,0.284319979
Conventional,7060-2,3.463000097,0.077787638
Conventional,7064-2,2.701458118,0.07671722
Conventional,7065-1,3.683591345,0.247358267
Conventional,7066-199,2.32844465,0.159926095
Conventional,7069-9,2.693494955,0.083316808
Conventional,7070-25,2.549604973,0.075843867
Conventional,7071-23,3.363946358,0.053791559
Conventional,7073-69,2.340728854,0.16416448
Conventional,7076-17,2.710451421,0.109124255
Conventional,7082-2,2.965823308,0.057365433
Conventional,7083-74,2.881250145,0.121281367
Conventional,7084-1,2.526684078,0.100130501
Conventional,7085-81,3.353478787,0.159338092
Conventional,7089-42,2.567142174,0.088451806
Conventional,7090-17,3.023543825,0.087489527
Conventional,7092-7,2.848170237,0.139305608
Conventional,7096-30,3.430311602,0.130797291
Conventional,7097-8,2.552349269,0.077731287
Conventional,7099-33,2.669139164,0.121876547
Conventional,7100-31,3.047980368,0.428852394
Conventional,7104-71,3.146399045,0.205718549
Conventional,7105-7,2.617602752,0.109347866
Conventional,7106-37,2.740637158,0.091939367
Conventional,7108-7,2.404172624,0.089253166
Conventional,7110-2,3.908935316,0.169066309
Conventional,7113-1,2.88967383,0.147495868
Conventional,7115-5,3.519098291,0.093488368
Conventional,7116-31,2.441942291,0.097029621
Conventional,7117-21,2.710262112,0.093088595
Conventional,7118-24,2.845196362,0.099167199
Conventional,7121-2,2.493074534,0.095175869
Conventional,7123-25,3.193186036,0.059996169
Conventional,7124-18,3.044724168,0.135148292
Conventional,7127-3,3.540593988,0.115908562
Conventional,7128-9,2.439820209,0.10323938
Conventional,7130-4,2.291392381,0.0986041
Conventional,7131-207,3.155682004,0.105083486
Conventional,7132-55,2.663176911,0.122287345
Conventional,7137-8,2.627855001,0.128540333
Conventional,7139-14,3.441639171,0.124578631
Conventional,7140-1,3.398622402,0.180557515
Conventional,7141-21,3.525261624,0.143431657
Conventional,7142-5,3.308428426,0.062428095
Conventional,7143-9,2.810979836,0.077312296
Conventional,7144-234,3.014444105,0.095368831
Conventional,7145-1,3.369416918,0.125906098
Conventional,7146-16,2.921036503,0.059513949
Conventional,7147-35,3.138089124,0.20499483
Conventional,7148-42,2.952721102,0.151952422
Conventional,7153-66,2.432382344,0.102859397
Conventional,7154-92,3.648057273,0.245309906
Conventional,7155-46,2.910274146,0.148482718
Conventional,7156-2,3.66945262,0.10005902
Conventional,7157-22,3.419842273,0.187765015
Conventional,7161-25,3.570170946,0.118795754
Conventional,7167-102,4.041732967,0.232469404
Conventional,7173-141,3.763886192,0.119634186
Conventional,7175-4,2.418244861,0.122348011
Conventional,7178-59,3.612339531,0.159374278
Conventional,7179-69,2.989460753,0.075455698
Conventional,7180-114,2.622442269,0.07623187
Conventional,7181-17,2.488321256,0.111061357
Conventional,7183-102,2.714046474,0.094897505
Conventional,7184-13,2.879318088,0.170455504
Conventional,7185-29,4.162767505,0.128763747
Conventional,7186-111,2.739709222,0.166751501
Conventional,7187-3,2.606786216,0.122623618
Conventional,7189-55,2.651390039,0.078786579
Conventional,7192-37,2.776010517,0.073723903
Conventional,7193-98,2.664658895,0.103121554
Conventional,7194-36,3.66537076,0.107039817
Conventional,7196-21,2.787083382,0.120455217
Conventional,7197-2,2.471475805,0.083493181
Conventional,7198-197,2.923040334,0.061093841
Conventional,7199-3,2.155207302,0.071780436
Conventional,7200-4,2.558314996,0.185791012
Conventional,7201-5,2.586142469,0.133409917
Conventional,7202-107,2.799290324,0.136237288
Conventional,7203-125,3.194954577,0.094918258
Conventional,7204-1,2.819098058,0.12506459
Conventional,7206-20,3.686774699,0.188392125
Conventional,7207-4,2.794734526,0.075093182
Conventional,7208-60,2.546064859,0.142935743
Conventional,7210-25,3.237745233,0.179400592
Conventional,7211-2,3.237721631,0.271312418
Conventional,7215-18,3.413453324,0.199824645
Conventional,7218-87,3.640714537,0.101448647
Conventional,7219-152,2.656569308,0.123200805
Conventional,7221-56,2.661174414,0.111855334
Conventional,7223-60,3.401792166,0.231435104
Conventional,7224-11,2.576937242,0.106190156
Conventional,7225-51,2.548612817,0.107091639
Conventional,7227-75,3.873144665,0.248788426
Conventional,7228-2,3.343526822,0.099043551
Conventional,7231-37,2.724168129,0.066154981
Conventional,7233-73,2.831610127,0.086853326
Conventional,7234-12,2.829863588,0.071240831
Conventional,7240-2,2.595398979,0.092842646
Conventional,7242-14,3.149585163,0.10433749
Conventional,7244-16,3.27035594,0.169989838
Conventional,7245-2,3.155617276,0.282377947
Conventional,7246-4,2.631347951,0.060258418
Conventional,7247-1,2.532408414,0.094149352
Conventional,7249-307,3.021632394,0.066930533
Conventional,7251-64,3.207591962,0.088066069
Conventional,7253-6,2.159703599,0.131322457
Conventional,7257-18,2.604938887,0.117162655
Conventional,7258-5,2.393767029,0.131264679
Conventional,7262-191,2.643205659,0.074901675
Conventional,7265-32,2.4012985,0.136478129
Conventional,7266-4,3.262466703,0.097506027
Conventional,7267-2,2.896401533,0.078069302
Conventional,7551-33,3.404311124,0.089016738
Conventional,7624-19,2.770065847,0.122187901
Conventional,7625-27,2.927774831,0.079329311
